,Unnamed: 0,achievement_points,active_spec,average_item_level,character_class,equipped_item_level,faction,gender,guild,id,last_login,level,name,race,realm
7,7,18670.0,Beast Mastery,452.0,Hunter,452.0,Horde,Female,Gødspeed,184652043.0,1598924047000.0,120.0,Eathea,Blood Elf,silver-hand
8,8,1640.0,Balance,350.0,Druid,350.0,Horde,Female,Gødspeed,185671439.0,1563397614000.0,120.0,Rennee,Troll,thorium-brotherhood
9,9,4345.0,Retribution,352.0,Paladin,352.0,Horde,Male,Gødspeed,185874495.0,1563330958000.0,120.0,Kueli,Blood Elf,thorium-brotherhood
10,10,20355.0,Arcane,406.0,Mage,406.0,Horde,Male,Gødspeed,186918946.0,1588782120000.0,120.0,Belgarion,Blood Elf,silver-hand
11,11,12845.0,Fury,419.0,Warrior,419.0,Horde,Male,Gødspeed,187072648.0,1592687472000.0,120.0,Nitwit,Orc,silver-hand
12,12,13020.0,Arms,413.0,Warrior,406.0,Horde,Male,Gødspeed,187159985.0,1589863103000.0,120.0,Icarrium,Highmountain Tauren,silver-hand
13,13,25200.0,Fire,477.0,Mage,477.0,Horde,Male,Gødspeed,187512354.0,1599019490000.0,120.0,Kathandrion,Blood Elf,silver-hand
14,14,25200.0,Marksmanship,465.0,Hunter,464.0,Horde,Male,Gødspeed,187512478.0,1598729727000.0,120.0,Zakath,Blood Elf,silver-hand
15,15,20425.0,Enhancement,422.0,Shaman,422.0,Horde,Female,Gødspeed,188683034.0,1598057148000.0,120.0,Durga,Mag'har Orc,farstriders
16,16,9270.0,Windwalker,435.0,Monk,432.0,Horde,Female,Gødspeed,188693818.0,1594137853000.0,120.0,Ziba,Tauren,silver-hand
17,17,13075.0,Assassination,449.0,Rogue,448.0,Horde,Male,Gødspeed,189097667.0,1598888740000.0,120.0,Crazzwaz,Troll,farstriders
18,18,11655.0,Fire,445.0,Mage,445.0,Horde,Female,Gødspeed,189261110.0,1598922802000.0,120.0,Notfuggly,Blood Elf,farstriders
19,19,10445.0,Balance,472.0,Druid,471.0,Horde,Male,Gødspeed,189270533.0,1598758345000.0,120.0,Everlight,Tauren,farstriders
20,20,25200.0,Restoration,463.0,Druid,462.0,Horde,Male,Gødspeed,189303772.0,1598743674000.0,120.0,Wyld,Zandalari Troll,silver-hand
21,21,28505.0,Havoc,423.0,Demon Hunter,421.0,Horde,Male,Gødspeed,189632472.0,1598362724000.0,120.0,Illidon,Blood Elf,farstriders
22,22,7905.0,Mistweaver,420.0,Monk,393.0,Horde,Male,Gødspeed,189686474.0,1591190870000.0,120.0,Bartholomew,Blood Elf,thorium-brotherhood
23,23,7850.0,Havoc,389.0,Demon Hunter,389.0,Horde,Male,Gødspeed,189724514.0,1591012233000.0,120.0,Capyatmos,Blood Elf,thorium-brotherhood
24,24,20375.0,Fire,393.0,Mage,393.0,Horde,Male,Gødspeed,189914642.0,1593370728000.0,120.0,Dc,Mag'har Orc,silver-hand
25,25,9115.0,Balance,277.0,Druid,277.0,Horde,Male,Gødspeed,189927073.0,1582138601000.0,120.0,Hotam,Highmountain Tauren,silver-hand
26,26,9260.0,Destruction,318.0,Warlock,317.0,Horde,Female,Gødspeed,190006125.0,1594084680000.0,120.0,Crimzen,Nightborne,silver-hand
27,27,9250.0,Marksmanship,402.0,Hunter,402.0,Horde,Female,Gødspeed,190006137.0,1591898755000.0,120.0,Roka,Mag'har Orc,silver-hand
28,28,18920.0,Restoration,309.0,Shaman,309.0,Horde,Female,Angels of Azeroth,166675782.0,1593056875000.0,120.0,Malsaea,Highmountain Tauren,area-52
29,29,6665.0,Fury,459.0,Warrior,457.0,Horde,Male,Angels of Azeroth,166707734.0,1594258598000.0,120.0,Galvall,Vulpera,area-52
30,30,12025.0,Unholy,452.0,Death Knight,452.0,Horde,Male,Angels of Azeroth,166730336.0,1599017166000.0,120.0,Tendog,Orc,area-52
31,31,11605.0,Destruction,445.0,Warlock,443.0,Horde,Female,Angels of Azeroth,166808851.0,1598748698000.0,120.0,Mítsubíshí,Troll,area-52
32,32,19880.0,Fury,452.0,Warrior,445.0,Horde,Male,Angels of Azeroth,166813466.0,1598802713000.0,120.0,Wouash,Highmountain Tauren,area-52
33,33,1430.0,Frost,416.0,Mage,416.0,Horde,Male,Angels of Azeroth,166848194.0,1592696029000.0,120.0,Raendel,Blood Elf,area-52
34,34,1500.0,Outlaw,263.0,Rogue,239.0,Horde,Male,Angels of Azeroth,167107295.0,1587333336000.0,120.0,Fusionmegax,Orc,area-52
35,35,17525.0,Retribution,463.0,Paladin,462.0,Horde,Male,Angels of Azeroth,167120818.0,1592867320000.0,120.0,Omglolipop,Tauren,area-52
36,36,7965.0,Windwalker,455.0,Monk,453.0,Horde,Male,Angels of Azeroth,167166261.0,1592362309000.0,120.0,Xezø,Pandaren,area-52
37,37,14660.0,Demonology,436.0,Warlock,436.0,Horde,Female,Angels of Azeroth,167363158.0,1597941089000.0,120.0,Mezio,Blood Elf,area-52
38,38,15630.0,Outlaw,396.0,Rogue,394.0,Horde,Male,Angels of Azeroth,167441346.0,1593720208000.0,120.0,Tapnsap,Undead,area-52
39,39,19385.0,Havoc,447.0,Demon Hunter,447.0,Horde,Female,Angels of Azeroth,167516610.0,1586633285000.0,120.0,Sourdream,Blood Elf,area-52
40,40,4645.0,Affliction,462.0,Warlock,459.0,Horde,Male,Angels of Azeroth,167834802.0,1599012274000.0,120.0,Direbadzy,Orc,area-52
41,41,13360.0,Unholy,476.0,Death Knight,470.0,Horde,Male,Angels of Azeroth,168043500.0,1590436188000.0,120.0,Blahmatus,Blood Elf,area-52
42,42,8055.0,Beast Mastery,419.0,Hunter,417.0,Horde,Male,Angels of Azeroth,168069667.0,1597292740000.0,120.0,Warmark,Troll,area-52
43,43,14925.0,Frost,446.0,Death Knight,446.0,Horde,Female,Angels of Azeroth,168080159.0,1596061374000.0,120.0,Drazana,Orc,area-52
44,44,9900.0,Protection,470.0,Paladin,470.0,Horde,Female,Angels of Azeroth,168094338.0,1591986344000.0,120.0,Psychokitty,Blood Elf,area-52
45,45,12955.0,Fire,457.0,Mage,457.0,Horde,Male,Angels of Azeroth,168140090.0,1599038281000.0,120.0,Héntai,Vulpera,area-52
46,46,6025.0,Havoc,471.0,Demon Hunter,468.0,Horde,Male,Angels of Azeroth,168251225.0,1588743360000.0,120.0,Adonast,Blood Elf,area-52
0,0,7560.0,Holy,435.0,Paladin,435.0,Horde,Male,Geeks of Doom,189331596.0,1594989130000.0,120.0,Biqshaq,Blood Elf,zuljin
1,1,6045.0,Destruction,318.0,Warlock,318.0,Horde,Male,Geeks of Doom,190620799.0,1599000078000.0,120.0,Sammywayne,Blood Elf,zuljin
2,2,6095.0,Protection,438.0,Paladin,438.0,Horde,Male,Geeks of Doom,190620849.0,1599113147000.0,120.0,Dalewayne,Tauren,zuljin
3,3,19315.0,Affliction,242.0,Warlock,242.0,Horde,Male,Geeks of Doom,190759652.0,1581720667000.0,120.0,Blightlord,Orc,zuljin
4,4,15140.0,Frost,473.0,Mage,470.0,Horde,Female,Geeks of Doom,190818949.0,1599072115000.0,120.0,Jharrow,Vulpera,zuljin
5,5,9555.0,Restoration,418.0,Shaman,411.0,Horde,Male,The Drunken Elk,190984889.0,1598835934000.0,120.0,Tempak,Highmountain Tauren,zuljin
6,6,3095.0,Assassination,373.0,Rogue,372.0,Horde,Male,Geeks of Doom,191231448.0,1573892387000.0,120.0,Kájek,Zandalari Troll,zuljin
7,7,15075.0,Beast Mastery,437.0,Hunter,417.0,Horde,Female,Geeks of Doom,191304072.0,1598467451000.0,120.0,ßøö,Blood Elf,zuljin
8,8,8635.0,Blood,409.0,Death Knight,409.0,Horde,Male,Geeks of Doom,191625468.0,1596082067000.0,120.0,Bhamf,Orc,zuljin
9,9,9725.0,Retribution,417.0,Paladin,413.0,Horde,Male,Geeks of Doom,191643179.0,1596931144000.0,120.0,Benning,Blood Elf,zuljin
10,10,4355.0,Arcane,414.0,Mage,414.0,Horde,Female,Geeks of Doom,191850167.0,1595819076000.0,120.0,Nycterinn,Blood Elf,zuljin
11,11,20010.0,Fury,342.0,Warrior,342.0,Horde,Male,Geeks of Doom,192235807.0,1589904259000.0,120.0,Calohwa,Highmountain Tauren,zuljin
12,12,17125.0,Havoc,473.0,Demon Hunter,472.0,Horde,Female,Geeks of Doom,192550419.0,1599102425000.0,120.0,Aeteris,Blood Elf,zuljin
13,13,18100.0,Assassination,412.0,Rogue,408.0,Horde,Female,Geeks of Doom,193586437.0,1598661981000.0,120.0,Cerastorm,Blood Elf,zuljin
14,14,8945.0,Arms,386.0,Warrior,386.0,Horde,Male,Geeks of Doom,194486088.0,1588720579000.0,120.0,Reiyn,Undead,zuljin
15,15,19285.0,Enhancement,445.0,Shaman,437.0,Horde,Male,Geeks of Doom,194583177.0,1598535414000.0,120.0,Riverhorn,Highmountain Tauren,zuljin
16,16,2255.0,Destruction,412.0,Warlock,411.0,Horde,Female,Geeks of Doom,195571793.0,1590408564000.0,120.0,Demilillen,Blood Elf,zuljin
17,17,6720.0,Vengeance,428.0,Demon Hunter,428.0,Horde,Male,Geeks of Doom,195818532.0,1595128401000.0,120.0,Isoldan,Blood Elf,zuljin
18,18,7985.0,Arms,450.0,Warrior,450.0,Horde,Male,Geeks of Doom,195843831.0,1598912465000.0,120.0,Karambwan,Orc,zuljin
19,19,4765.0,Windwalker,443.0,Monk,443.0,Horde,Male,Geeks of Doom,196107147.0,1588888374000.0,120.0,Alphatron,Tauren,zuljin
20,20,5590.0,Assassination,425.0,Rogue,425.0,Horde,Male,Geeks of Doom,196200691.0,1589065728000.0,120.0,Guids,Blood Elf,zuljin
21,21,4780.0,Guardian,326.0,Druid,326.0,Horde,Male,Geeks of Doom,196299703.0,1589320855000.0,120.0,Wanderleaf,Tauren,zuljin
22,22,7840.0,Balance,384.0,Druid,384.0,Horde,Male,Geeks of Doom,196346783.0,1588404656000.0,120.0,Mojoboi,Troll,zuljin
23,23,4780.0,Beast Mastery,424.0,Hunter,424.0,Horde,Male,Geeks of Doom,196542597.0,1595755031000.0,120.0,Attilladagun,Tauren,zuljin
24,24,6875.0,Frost,370.0,Mage,370.0,Alliance,Male,Heart of Redemption,172489036.0,1573550832000.0,120.0,Siasken,Worgen,stormrage
25,25,19040.0,Protection,379.0,Paladin,377.0,Alliance,Male,Heart of Redemption,172512535.0,1595177601000.0,120.0,Zygot,Dwarf,stormrage
26,26,15945.0,Shadow,442.0,Priest,442.0,Alliance,Female,Heart of Redemption,172523333.0,1598410389000.0,120.0,Heartshaped,Void Elf,stormrage
27,27,2455.0,Elemental,373.0,Shaman,373.0,Alliance,Male,Heart of Redemption,172676614.0,1567700356000.0,120.0,Shamragin,Dwarf,stormrage
28,28,11085.0,Frost,414.0,Death Knight,413.0,Alliance,Female,Heart of Redemption,173253405.0,1582667754000.0,120.0,Doritty,Gnome,stormrage
29,29,11535.0,Balance,391.0,Druid,391.0,Alliance,Male,Heart of Redemption,173270781.0,1598472493000.0,120.0,Malcoriant,Worgen,stormrage
30,30,10310.0,Feral,450.0,Druid,448.0,Alliance,Female,Heart of Redemption,173589491.0,1599010150000.0,120.0,Chesha,Night Elf,stormrage
31,31,12510.0,Elemental,448.0,Shaman,442.0,Alliance,Female,Heart of Redemption,174160246.0,1591897273000.0,120.0,Endelle,Draenei,stormrage
32,32,9435.0,Restoration,443.0,Druid,439.0,Alliance,Female,Heart of Redemption,174358173.0,1592093446000.0,120.0,Akwardkitty,Night Elf,stormrage
33,33,24100.0,Fury,396.0,Warrior,392.0,Alliance,Male,Heart of Redemption,174386787.0,1598737854000.0,120.0,Kárkarov,Human,stormrage
34,34,7450.0,Assassination,450.0,Rogue,448.0,Alliance,Male,Exilés,175033809.0,1594876319000.0,120.0,Caféine,Human,stormrage
35,35,31280.0,Holy,445.0,Paladin,442.0,Alliance,Female,Heart of Redemption,175308225.0,1599012950000.0,120.0,Lusankiya,Draenei,stormrage
36,36,19475.0,Arcane,210.0,Mage,207.0,Alliance,Male,Heart of Redemption,175378523.0,1591746316000.0,120.0,Ràistlin,Human,stormrage
37,37,27010.0,Feral,419.0,Druid,419.0,Alliance,Male,Heart of Redemption,175573778.0,1598119190000.0,120.0,Dodgy,Worgen,stormrage
38,38,9460.0,Restoration,462.0,Druid,460.0,Alliance,Female,Heart of Redemption,176166749.0,1588323779000.0,120.0,Stellâra,Night Elf,stormrage
39,39,22785.0,Enhancement,405.0,Shaman,404.0,Alliance,Male,Heart of Redemption,177724252.0,1577332095000.0,120.0,Chaleb,Draenei,stormrage
40,40,16475.0,Havoc,455.0,Demon Hunter,455.0,Alliance,Male,Heart of Redemption,177799632.0,1599092993000.0,120.0,Wythfel,Night Elf,stormrage
41,41,1405.0,Havoc,397.0,Demon Hunter,397.0,Alliance,Female,Heart of Redemption,177907255.0,1574484228000.0,120.0,Demarya,Night Elf,stormrage
42,42,390.0,Vengeance,306.0,Demon Hunter,306.0,Alliance,Male,Heart of Redemption,177932100.0,1562985636000.0,120.0,Baridiirn,Night Elf,stormrage
43,43,2340.0,Vengeance,295.0,Demon Hunter,295.0,Alliance,Female,Heart of Redemption,177955863.0,1572754265000.0,120.0,Velwina,Night Elf,stormrage
44,44,14160.0,Havoc,322.0,Demon Hunter,322.0,Alliance,Female,Heart of Redemption,178029700.0,1594392428000.0,120.0,Coxmasher,Night Elf,stormrage
45,45,19570.0,Fury,384.0,Warrior,375.0,Alliance,Female,Heart of Redemption,178167905.0,1594695228000.0,120.0,Bateleur,Night Elf,stormrage
46,46,19780.0,Havoc,475.0,Demon Hunter,473.0,Alliance,Female,Heart of Redemption,178511805.0,1598979492000.0,120.0,Cayldille,Night Elf,stormrage
47,47,25260.0,Havoc,460.0,Demon Hunter,455.0,Alliance,Male,Heart of Redemption,178642435.0,1599072773000.0,120.0,Xazobal,Night Elf,stormrage
0,0,26230.0,Havoc,386.0,Demon Hunter,385.0,Alliance,Male,Motivate me,184480977.0,1588312565000.0,120.0,Valaraucar,Night Elf,whisperwind
1,1,23775.0,Guardian,482.0,Druid,480.0,Alliance,Male,Motivate me,184481519.0,1599070720000.0,120.0,Feer,Night Elf,whisperwind
2,2,19990.0,Beast Mastery,461.0,Hunter,458.0,Alliance,Male,Motivate me,184495376.0,1590379761000.0,120.0,Ieatnoobs,Void Elf,whisperwind
3,3,7735.0,Arms,369.0,Warrior,368.0,Alliance,Male,Motivate me,184592783.0,1589809810000.0,120.0,Fanielin,Human,whisperwind
4,4,3810.0,Windwalker,383.0,Monk,382.0,Alliance,Female,Motivate me,184790378.0,1562040947000.0,120.0,Dabadoodle,Pandaren,whisperwind
5,5,26340.0,Enhancement,479.0,Shaman,475.0,Alliance,Male,Motivate me,184934757.0,1599067546000.0,120.0,Blitzschwanz,Draenei,whisperwind
6,6,26340.0,Guardian,480.0,Druid,478.0,Alliance,Male,Motivate me,184979016.0,1599066800000.0,120.0,Alexandrous,Worgen,dentarg
7,7,6935.0,Enhancement,293.0,Shaman,292.0,Alliance,Male,Motivate me,185105992.0,1598723815000.0,120.0,Beebles,Dwarf,whisperwind
8,8,15915.0,Assassination,432.0,Rogue,429.0,Alliance,Female,Motivate me,185160808.0,1596688343000.0,120.0,Bakes,Human,whisperwind
9,9,26320.0,Frost,397.0,Death Knight,397.0,Alliance,Male,Motivate me,185374432.0,1596181269000.0,120.0,Airwingdon,Worgen,dentarg
10,10,23775.0,Protection,477.0,Warrior,475.0,Alliance,Male,Motivate me,185379113.0,1598216556000.0,120.0,Taunt,Dark Iron Dwarf,whisperwind
11,11,7105.0,Outlaw,458.0,Rogue,450.0,Alliance,Male,Motivate me,185597908.0,1597969481000.0,120.0,Daydreaming,Gnome,whisperwind
12,12,28875.0,Windwalker,418.0,Monk,414.0,Alliance,Female,Motivate me,185746718.0,1598807138000.0,120.0,Dodgedodge,Night Elf,whisperwind
13,13,26330.0,Elemental,373.0,Shaman,373.0,Alliance,Male,Motivate me,185817765.0,1598485567000.0,120.0,Magmazwerg,Dark Iron Dwarf,dentarg
14,14,27050.0,Windwalker,395.0,Monk,395.0,Alliance,Male,Motivate me,185837596.0,1599088389000.0,120.0,Qyntian,Dark Iron Dwarf,whisperwind
15,15,26290.0,Protection,396.0,Paladin,394.0,Alliance,Male,Motivate me,185853001.0,1590691642000.0,120.0,Ippotis,Dark Iron Dwarf,whisperwind
16,16,24910.0,Windwalker,456.0,Monk,454.0,Alliance,Female,Motivate me,185855314.0,1598985665000.0,120.0,Drámà,Gnome,dentarg
17,17,26330.0,Beast Mastery,464.0,Hunter,464.0,Alliance,Male,Motivate me,186258665.0,1598251646000.0,120.0,Jagd,Void Elf,dentarg
18,18,26330.0,Frost,401.0,Mage,395.0,Alliance,Male,Motivate me,186345444.0,1598598183000.0,120.0,Malphorian,Void Elf,whisperwind
19,19,26330.0,Holy,398.0,Priest,393.0,Alliance,Male,Motivate me,186345517.0,1598560957000.0,120.0,Duramandil,Void Elf,dentarg
20,20,26330.0,Destruction,408.0,Warlock,407.0,Alliance,Male,Motivate me,186345530.0,1598485597000.0,120.0,Kuruni,Void Elf,whisperwind
21,21,26330.0,Fury,389.0,Warrior,389.0,Alliance,Male,Motivate me,186854727.0,1598556482000.0,120.0,Mjoelnir,Void Elf,dentarg
22,22,9325.0,Enhancement,427.0,Shaman,427.0,Alliance,Male,Motivate me,187082681.0,1597885694000.0,120.0,Hanni,Dark Iron Dwarf,whisperwind
23,23,7835.0,Assassination,462.0,Rogue,461.0,Alliance,Female,Motivate me,187254083.0,1599095075000.0,120.0,Jíñx,Night Elf,whisperwind
24,24,9385.0,Windwalker,480.0,Monk,477.0,Alliance,Male,Motivate me,187624648.0,1599104229000.0,120.0,Ótr,Pandaren,whisperwind
25,25,10985.0,Fury,403.0,Warrior,401.0,Alliance,Female,Motivate me,187904268.0,1597714449000.0,120.0,Knot,Gnome,whisperwind
26,26,23935.0,Balance,479.0,Druid,477.0,Alliance,Female,DoJ,113390708.0,1599013387000.0,120.0,Midnaughty,Night Elf,lightbringer
27,27,6850.0,Feral,435.0,Druid,435.0,Alliance,Male,DoJ,113762896.0,1591251791000.0,120.0,Ariticlem,Worgen,lightbringer
28,28,15860.0,Fire,463.0,Mage,459.0,Alliance,Female,DoJ,113797776.0,1597082586000.0,120.0,Allanthia,Draenei,lightbringer
29,29,5705.0,Holy,363.0,Paladin,363.0,Alliance,Male,DoJ,114252769.0,1561841279000.0,120.0,Aevonforge,Human,lightbringer
30,30,14830.0,Windwalker,479.0,Monk,477.0,Alliance,Male,DoJ,115954954.0,1599099453000.0,120.0,Totalled,Human,lightbringer
31,31,19635.0,Guardian,467.0,Druid,461.0,Alliance,Male,DoJ,115967414.0,1599107324000.0,120.0,Løki,Night Elf,lightbringer
32,32,19635.0,Beast Mastery,468.0,Hunter,465.0,Alliance,Male,DoJ,116082771.0,1599109365000.0,120.0,Märs,Human,lightbringer
33,33,15870.0,Balance,480.0,Druid,476.0,Alliance,Female,DoJ,116063471.0,1599104896000.0,120.0,Fairlinda,Night Elf,lightbringer
34,34,19605.0,Affliction,463.0,Warlock,463.0,Alliance,Female,DoJ,116082698.0,1599001272000.0,120.0,Aphrodîty,Human,lightbringer
35,35,13555.0,Frost,456.0,Mage,455.0,Alliance,Female,DoJ,116084432.0,1597972111000.0,120.0,Princëssßeka,Human,lightbringer
36,36,4740.0,Retribution,404.0,Paladin,389.0,Alliance,Female,DoJ,116084481.0,1595292253000.0,120.0,Marbee,Human,lightbringer
37,37,10175.0,Outlaw,450.0,Rogue,450.0,Alliance,Male,DoJ,116797593.0,1597862574000.0,120.0,Lanthanson,Human,lightbringer
38,38,20215.0,Protection,451.0,Paladin,450.0,Alliance,Female,DoJ,117300396.0,1596721326000.0,120.0,Snitched,Human,lightbringer
39,39,19635.0,Protection,449.0,Warrior,445.0,Alliance,Female,Brothers of War,148017204.0,1599123342000.0,120.0,Athenä,Human,lightbringer
40,40,19635.0,Shadow,435.0,Priest,435.0,Alliance,Female,DoJ,117539589.0,1599110833000.0,120.0,Veñus,Night Elf,lightbringer
41,41,19635.0,Windwalker,468.0,Monk,465.0,Alliance,Male,DoJ,117847432.0,1599105634000.0,120.0,Dionysûs,Human,lightbringer
42,42,19170.0,Retribution,459.0,Paladin,454.0,Alliance,Male,DoJ,118362339.0,1598931694000.0,120.0,Baryndin,Human,lightbringer
43,43,17310.0,Guardian,460.0,Druid,460.0,Alliance,Female,DoJ,119146529.0,1599144228000.0,120.0,Gäladriel,Night Elf,lightbringer
44,44,12535.0,Fire,468.0,Mage,468.0,Horde,Female,Legal Tender,154899081.0,1596572476000.0,120.0,Magik,Nightborne,lightbringer
45,45,15860.0,Affliction,456.0,Warlock,455.0,Alliance,Female,DoJ,119734407.0,1597092580000.0,120.0,Mallanthia,Void Elf,lightbringer
46,46,17310.0,Assassination,414.0,Rogue,412.0,Alliance,Male,DoJ,119975500.0,1599142688000.0,120.0,Fenrïïr,Void Elf,lightbringer
47,47,10195.0,Beast Mastery,425.0,Hunter,425.0,Alliance,Male,DoJ,120632115.0,1599091638000.0,120.0,Pondoro,Dwarf,lightbringer
48,48,17435.0,Arcane,467.0,Mage,465.0,Alliance,Male,DoJ,120706806.0,1599013703000.0,120.0,Huggiebear,Pandaren,lightbringer
49,49,6520.0,Blood,465.0,Death Knight,462.0,Alliance,Male,DoJ,121174034.0,1599068770000.0,120.0,Hansølø,Human,lightbringer
0,0,15650.0,Outlaw,479.0,Rogue,475.0,Horde,Female,Defenestrate,192163224.0,1589298212000.0,120.0,Literacola,Orc,tichondrius
1,1,2820.0,Balance,422.0,Druid,419.0,Horde,Male,Defenestrate,192163698.0,1564203438000.0,120.0,Tyranusrekt,Highmountain Tauren,tichondrius
2,2,21080.0,Unholy,454.0,Death Knight,453.0,Horde,Female,Defenestrate,192195652.0,1590453565000.0,120.0,Soleen,Blood Elf,tichondrius
3,3,16325.0,Balance,425.0,Druid,421.0,Horde,Male,Defenestrate,192221374.0,1590473685000.0,120.0,Menma,Troll,tichondrius
4,4,23545.0,Brewmaster,418.0,Monk,415.0,Horde,Female,Defenestrate,192260126.0,1595998668000.0,120.0,Ararys,Blood Elf,tichondrius
5,5,9720.0,Discipline,482.0,Priest,478.0,Horde,Female,Defenestrate,192263191.0,1599127159000.0,120.0,Solnrs,Blood Elf,tichondrius
6,6,14860.0,Unholy,481.0,Death Knight,480.0,Horde,Male,Defenestrate,192320297.0,1598685658000.0,120.0,Sellvage,Undead,tichondrius
7,7,23970.0,Holy,481.0,Priest,478.0,Horde,Female,Defenestrate,192336356.0,1599017947000.0,120.0,Peachcrisp,Blood Elf,tichondrius
8,8,16940.0,Vengeance,442.0,Demon Hunter,441.0,Horde,Male,Defenestrate,192349501.0,1597467900000.0,120.0,Koracc,Blood Elf,tichondrius
9,9,9920.0,Discipline,482.0,Priest,481.0,Horde,Male,Defenestrate,192366787.0,1599003456000.0,120.0,Antmanschex,Blood Elf,tichondrius
10,10,17730.0,Arms,479.0,Warrior,476.0,Horde,Male,Defenestrate,192464233.0,1597094439000.0,120.0,Kahuwuna,Orc,tichondrius
11,11,13960.0,Balance,483.0,Druid,479.0,Horde,Male,Defenestrate,192488144.0,1599108183000.0,120.0,Pandaroohoo,Tauren,tichondrius
12,12,19810.0,Havoc,483.0,Demon Hunter,481.0,Horde,Female,Defenestrate,192509164.0,1599093062000.0,120.0,Hoesteak,Blood Elf,tichondrius
13,13,6155.0,Frost,401.0,Mage,401.0,Horde,Female,Defenestrate,192596176.0,1572831797000.0,120.0,Eraylil,Blood Elf,tichondrius
14,14,16340.0,Shadow,461.0,Priest,461.0,Horde,Female,Defenestrate,192600325.0,1596579598000.0,120.0,Ayayaa,Blood Elf,tichondrius
15,15,16490.0,Shadow,420.0,Priest,412.0,Horde,Female,Defenestrate,192863927.0,1573282600000.0,120.0,Innolyn,Blood Elf,tichondrius
16,16,25155.0,Vengeance,480.0,Demon Hunter,473.0,Horde,Female,Defenestrate,192875300.0,1599124650000.0,120.0,Bravalana,Blood Elf,tichondrius
17,17,19030.0,Fire,484.0,Mage,476.0,Horde,Female,Defenestrate,192975205.0,1597202710000.0,120.0,Juuzousuzuyâ,Troll,tichondrius
18,18,18635.0,Havoc,446.0,Demon Hunter,443.0,Horde,Female,Defenestrate,192990678.0,1597462985000.0,120.0,Psuedodh,Blood Elf,tichondrius
19,19,22810.0,Brewmaster,449.0,Monk,424.0,Horde,Female,Defenestrate,192991575.0,1595895085000.0,120.0,Genebelcher,Blood Elf,tichondrius
20,20,22850.0,Balance,478.0,Druid,476.0,Horde,Female,Defenestrate,192999237.0,1599006033000.0,120.0,Shakmoo,Highmountain Tauren,tichondrius
21,21,15090.0,Restoration,447.0,Druid,443.0,Horde,Male,Defenestrate,193060496.0,1592369312000.0,120.0,Panki,Zandalari Troll,tichondrius
22,22,20340.0,Beast Mastery,445.0,Hunter,441.0,Horde,Male,Defenestrate,193084730.0,1597293384000.0,120.0,Crooklynz,Orc,tichondrius
23,23,20090.0,Fire,484.0,Mage,479.0,Horde,Female,Defenestrate,193088228.0,1598829998000.0,120.0,Chzbgr,Troll,tichondrius
24,24,9720.0,Holy,485.0,Paladin,478.0,Horde,Female,Defenestrate,193122335.0,1598975773000.0,120.0,Solinaris,Blood Elf,tichondrius
25,25,10105.0,Frost,389.0,Death Knight,389.0,Alliance,Male,Marshmallow Underground,213184415.0,1591086854000.0,120.0,Cruelreality,Worgen,stormrage
26,26,13415.0,Beast Mastery,445.0,Hunter,445.0,Alliance,Male,Marshmallow Underground,213212629.0,1599055395000.0,120.0,Beeradgee,Dwarf,stormrage
